Game Ended!, Game reward = 244
Game Ended!, Game reward = 0
Game Ended!, Game reward = 64
Game Ended!, Game reward = 76
Game Ended!, Game reward = 80
Game Ended!, Game reward = 200
Game Ended!, Game reward = 12
Game Ended!, Game reward = 0
Game Ended!, Game reward = 68
Game Ended!, Game reward = 36
Game Ended!, Game reward = 208
Game Ended!, Game reward = 136
Game Ended!, Game reward = 172
Game Ended!, Game reward = 156
Game Ended!, Game reward = 84
Game Ended!, Game reward = 24
Game Ended!, Game reward = 12
Game Ended!, Game reward = 96
Game Ended!, Game reward = 68
Game Ended!, Game reward = 80
Game Ended!, Game reward = 100
Game Ended!, Game reward = 144
Game Ended!, Game reward = 36
Game Ended!, Game reward = 244
Game Ended!, Game reward = 0
Game Ended!, Game reward = 0
Game Ended!, Game reward = 4
Game Ended!, Game reward = 8
Game Ended!, Game reward = 68
Game Ended!, Game reward = 28
Game Ended!, Game reward = 20
Game Ended!, Game reward = 12
Game Ended!, Game reward = 4
Game Ended!, Game reward = 8
Game Ended!, Game reward = 76
Game Ended!, Game reward = 200
Game Ended!, Game reward = 84
Game Ended!, Game reward = 4
Game Ended!, Game reward = 4
Game Ended!, Game reward = 108
Game Ended!, Game reward = 8
Game Ended!, Game reward = 92
Game Ended!, Game reward = 68
Game Ended!, Game reward = 16
Game Ended!, Game reward = 104
Game Ended!, Game reward = 32
Game Ended!, Game reward = 144
Game Ended!, Game reward = 156
Game Ended!, Game reward = 4
Game Ended!, Game reward = 104
Game Ended!, Game reward = 56
Game Ended!, Game reward = 112
Game Ended!, Game reward = 4
Game Ended!, Game reward = 80
Game Ended!, Game reward = 164
Game Ended!, Game reward = 24
Game Ended!, Game reward = 104
Game Ended!, Game reward = 28
Game Ended!, Game reward = 108
Game Ended!, Game reward = 76
Game Ended!, Game reward = 4
Game Ended!, Game reward = 108
Game Ended!, Game reward = 124
Game Ended!, Game reward = 0
Game Ended!, Game reward = 144
Game Ended!, Game reward = 44
Game Ended!, Game reward = 52
Game Ended!, Game reward = 156
Game Ended!, Game reward = 108
Game Ended!, Game reward = 108
Game Ended!, Game reward = 64
Game Ended!, Game reward = 80
Game Ended!, Game reward = 232
Game Ended!, Game reward = 292
Game Ended!, Game reward = 332
Game Ended!, Game reward = 0
Game Ended!, Game reward = 252
Game Ended!, Game reward = 88
Game Ended!, Game reward = 472
Game Ended!, Game reward = 0
Game Ended!, Game reward = 16
Game Ended!, Game reward = 428
Game Ended!, Game reward = 96
Game Ended!, Game reward = 44
Game Ended!, Game reward = 276
Game Ended!, Game reward = 324
Game Ended!, Game reward = 352
Game Ended!, Game reward = 116
Game Ended!, Game reward = 144
Game Ended!, Game reward = 64
Game Ended!, Game reward = 92
Game Ended!, Game reward = 16
Game Ended!, Game reward = 108
Game Ended!, Game reward = 4
Game Ended!, Game reward = 4
Game Ended!, Game reward = 4
Game Ended!, Game reward = 24
Game Ended!, Game reward = 100
Game Ended!, Game reward = 8
Game Ended!, Game reward = 40
Game Ended!, Game reward = 92
Game Ended!, Game reward = 332
Game Ended!, Game reward = 4
Game Ended!, Game reward = 120
Game Ended!, Game reward = 120
Game Ended!, Game reward = 88
Game Ended!, Game reward = 80
Game Ended!, Game reward = 8
Game Ended!, Game reward = 228
Game Ended!, Game reward = 8
Game Ended!, Game reward = 0
Game Ended!, Game reward = 160
Game Ended!, Game reward = 132
Game Ended!, Game reward = 84
Game Ended!, Game reward = 220
Game Ended!, Game reward = 4
Game Ended!, Game reward = 4
Game Ended!, Game reward = 0
Game Ended!, Game reward = 28
Game Ended!, Game reward = 4
Game Ended!, Game reward = 136
Game Ended!, Game reward = 80
Game Ended!, Game reward = 232
Game Ended!, Game reward = 72
Game Ended!, Game reward = 4
Game Ended!, Game reward = 236
Game Ended!, Game reward = 164
Game Ended!, Game reward = 380
Game Ended!, Game reward = 248
Game Ended!, Game reward = 144
Game Ended!, Game reward = 252
Game Ended!, Game reward = 140
Game Ended!, Game reward = 140
Game Ended!, Game reward = 160
Game Ended!, Game reward = 240
Game Ended!, Game reward = 284
Game Ended!, Game reward = 112
Game Ended!, Game reward = 152
Game Ended!, Game reward = 280
Game Ended!, Game reward = 136
Game Ended!, Game reward = 252
Game Ended!, Game reward = 140
Game Ended!, Game reward = 216
Game Ended!, Game reward = 276
Game Ended!, Game reward = 64
Game Ended!, Game reward = 332
Game Ended!, Game reward = 1004
Game Ended!, Game reward = 140
Game Ended!, Game reward = 196
Game Ended!, Game reward = 164
Game Ended!, Game reward = 80
Game Ended!, Game reward = 68
Game Ended!, Game reward = 116
Game Ended!, Game reward = 104
Game Ended!, Game reward = 88
Game Ended!, Game reward = 148
Game Ended!, Game reward = 276
Game Ended!, Game reward = 320
Game Ended!, Game reward = 248
Game Ended!, Game reward = 364
Game Ended!, Game reward = 256
Game Ended!, Game reward = 124
Game Ended!, Game reward = 168
Game Ended!, Game reward = 88
Game Ended!, Game reward = 152
Game Ended!, Game reward = 56
Game Ended!, Game reward = 248
Game Ended!, Game reward = 232
Game Ended!, Game reward = 304
Game Ended!, Game reward = 148
Game Ended!, Game reward = 332
Game Ended!, Game reward = 436
Game Ended!, Game reward = 432
Game Ended!, Game reward = 148
Game Ended!, Game reward = 396
Game Ended!, Game reward = 56
Game Ended!, Game reward = 68
Game Ended!, Game reward = 316
Game Ended!, Game reward = 588
Game Ended!, Game reward = 304
Game Ended!, Game reward = 0
Game Ended!, Game reward = 300
Game Ended!, Game reward = 444
Game Ended!, Game reward = 4
Game Ended!, Game reward = 132
Game Ended!, Game reward = 140
Game Ended!, Game reward = 320
Game Ended!, Game reward = 116
Game Ended!, Game reward = 424
Game Ended!, Game reward = 168
Game Ended!, Game reward = 64
Game Ended!, Game reward = 0
Game Ended!, Game reward = 128
Game Ended!, Game reward = 60
Game Ended!, Game reward = 160
Game Ended!, Game reward = 68
Game Ended!, Game reward = 500
Game Ended!, Game reward = 276
Game Ended!, Game reward = 312
Game Ended!, Game reward = 336
Game Ended!, Game reward = 272
Game Ended!, Game reward = 60
Game Ended!, Game reward = 552
Game Ended!, Game reward = 352
Game Ended!, Game reward = 40
Game Ended!, Game reward = 228
Game Ended!, Game reward = 300
Game Ended!, Game reward = 204
Game Ended!, Game reward = 332
Game Ended!, Game reward = 208
Game Ended!, Game reward = 8
Game Ended!, Game reward = 264
Game Ended!, Game reward = 236
Game Ended!, Game reward = 40
Game Ended!, Game reward = 304
Game Ended!, Game reward = 104
Game Ended!, Game reward = 616
Game Ended!, Game reward = 68
Game Ended!, Game reward = 188
Game Ended!, Game reward = 236
Game Ended!, Game reward = 4
Game Ended!, Game reward = 216
Game Ended!, Game reward = 0
Game Ended!, Game reward = 920
Game Ended!, Game reward = 480
Game Ended!, Game reward = 8
Game Ended!, Game reward = 228
Game Ended!, Game reward = 324
Game Ended!, Game reward = 4
Game Ended!, Game reward = 316
Game Ended!, Game reward = 496
Game Ended!, Game reward = 128
Game Ended!, Game reward = 52
Game Ended!, Game reward = 0
Game Ended!, Game reward = 4
Game Ended!, Game reward = 8
Game Ended!, Game reward = 140
Game Ended!, Game reward = 4
Game Ended!, Game reward = 480
Game Ended!, Game reward = 228
Game Ended!, Game reward = 48
Game Ended!, Game reward = 24
Game Ended!, Game reward = 244
Game Ended!, Game reward = 44
Game Ended!, Game reward = 0
Game Ended!, Game reward = 276
Game Ended!, Game reward = 484
Game Ended!, Game reward = 304
Game Ended!, Game reward = 580
Game Ended!, Game reward = 208
Game Ended!, Game reward = 260
Game Ended!, Game reward = 0
Game Ended!, Game reward = 0
Game Ended!, Game reward = 564
Game Ended!, Game reward = 160
Game Ended!, Game reward = 316
Game Ended!, Game reward = 432
Game Ended!, Game reward = 212
Game Ended!, Game reward = 492
Game Ended!, Game reward = 104
Game Ended!, Game reward = 620
Game Ended!, Game reward = 4
Game Ended!, Game reward = 112
Game Ended!, Game reward = 20
Game Ended!, Game reward = 160
Game Ended!, Game reward = 0
Game Ended!, Game reward = 4
Game Ended!, Game reward = 116
Game Ended!, Game reward = 52
Game Ended!, Game reward = 348
Game Ended!, Game reward = 104
Game Ended!, Game reward = 212
Game Ended!, Game reward = 348
Game Ended!, Game reward = 264
Game Ended!, Game reward = 636
Game Ended!, Game reward = 532
Game Ended!, Game reward = 416
Game Ended!, Game reward = 276
Game Ended!, Game reward = 188
Game Ended!, Game reward = 260
Game Ended!, Game reward = 400
Game Ended!, Game reward = 276
Game Ended!, Game reward = 300
Game Ended!, Game reward = 272
Game Ended!, Game reward = 0
Game Ended!, Game reward = 760
Game Ended!, Game reward = 396
Game Ended!, Game reward = 236
Game Ended!, Game reward = 304
Game Ended!, Game reward = 940
Game Ended!, Game reward = 696
Game Ended!, Game reward = 196
Game Ended!, Game reward = 656
Game Ended!, Game reward = 324
Game Ended!, Game reward = 888
Game Ended!, Game reward = 528
Game Ended!, Game reward = 576
Game Ended!, Game reward = 12
Game Ended!, Game reward = 900
Game Ended!, Game reward = 0
Game Ended!, Game reward = 592
Game Ended!, Game reward = 1668
Game Ended!, Game reward = 452
Game Ended!, Game reward = 20
Game Ended!, Game reward = 204
Game Ended!, Game reward = 1028
Game Ended!, Game reward = 112
Game Ended!, Game reward = 16
Game Ended!, Game reward = 624
Game Ended!, Game reward = 1012
Game Ended!, Game reward = 504
Game Ended!, Game reward = 528
Game Ended!, Game reward = 1088
Game Ended!, Game reward = 432
Game Ended!, Game reward = 236
Game Ended!, Game reward = 212
Game Ended!, Game reward = 564
Game Ended!, Game reward = 512
Game Ended!, Game reward = 492
Game Ended!, Game reward = 276
Game Ended!, Game reward = 212
Game Ended!, Game reward = 584
Game Ended!, Game reward = 864
Game Ended!, Game reward = 1048
Game Ended!, Game reward = 1852
Game Ended!, Game reward = 704
Game Ended!, Game reward = 896
Game Ended!, Game reward = 2636
Game Ended!, Game reward = 512
Game Ended!, Game reward = 276
Game Ended!, Game reward = 200
Game Ended!, Game reward = 220
Game Ended!, Game reward = 288
Game Ended!, Game reward = 12
Game Ended!, Game reward = 0
Game Ended!, Game reward = 36
Game Ended!, Game reward = 80
Game Ended!, Game reward = 84
Game Ended!, Game reward = 4
Game Ended!, Game reward = 0
Game Ended!, Game reward = 0
Game Ended!, Game reward = 860
Game Ended!, Game reward = 1404
Game Ended!, Game reward = 1272
Game Ended!, Game reward = 1272
Game Ended!, Game reward = 1272
Game Ended!, Game reward = 400
Game Ended!, Game reward = 992
Game Ended!, Game reward = 536
Game Ended!, Game reward = 400
Game Ended!, Game reward = 256
Game Ended!, Game reward = 348
Game Ended!, Game reward = 32
Game Ended!, Game reward = 428
Game Ended!, Game reward = 0
Game Ended!, Game reward = 216
Game Ended!, Game reward = 96
Game Ended!, Game reward = 0
Game Ended!, Game reward = 60
Game Ended!, Game reward = 268
Game Ended!, Game reward = 208
Game Ended!, Game reward = 132
Game Ended!, Game reward = 4
Game Ended!, Game reward = 572
Game Ended!, Game reward = 344
Game Ended!, Game reward = 904
Game Ended!, Game reward = 408
Game Ended!, Game reward = 308
Game Ended!, Game reward = 408
Game Ended!, Game reward = 712
Game Ended!, Game reward = 316
Game Ended!, Game reward = 460
Game Ended!, Game reward = 292
Game Ended!, Game reward = 120
Game Ended!, Game reward = 492
Game Ended!, Game reward = 204
Game Ended!, Game reward = 780
Game Ended!, Game reward = 748
Game Ended!, Game reward = 620
Game Ended!, Game reward = 304
Game Ended!, Game reward = 556
Game Ended!, Game reward = 1032
Game Ended!, Game reward = 992
Game Ended!, Game reward = 496
Game Ended!, Game reward = 1040
Game Ended!, Game reward = 1004
Game Ended!, Game reward = 1252
Game Ended!, Game reward = 340
Game Ended!, Game reward = 528
Game Ended!, Game reward = 1080
Game Ended!, Game reward = 404
Game Ended!, Game reward = 548
Game Ended!, Game reward = 1080
Game Ended!, Game reward = 200
Game Ended!, Game reward = 80
Game Ended!, Game reward = 520
Game Ended!, Game reward = 1204
Game Ended!, Game reward = 612
Game Ended!, Game reward = 308
Game Ended!, Game reward = 1160
Game Ended!, Game reward = 1172
Game Ended!, Game reward = 660
Game Ended!, Game reward = 352
Game Ended!, Game reward = 864
Game Ended!, Game reward = 1228
Game Ended!, Game reward = 384
Game Ended!, Game reward = 960
Game Ended!, Game reward = 20
Game Ended!, Game reward = 268
Game Ended!, Game reward = 388
Game Ended!, Game reward = 276
Game Ended!, Game reward = 656
Game Ended!, Game reward = 1048
Game Ended!, Game reward = 1040
Game Ended!, Game reward = 676
Game Ended!, Game reward = 0
Game Ended!, Game reward = 520
Game Ended!, Game reward = 576
Game Ended!, Game reward = 892
Game Ended!, Game reward = 640
Game Ended!, Game reward = 2124
Game Ended!, Game reward = 728
Game Ended!, Game reward = 608
Game Ended!, Game reward = 1312
Game Ended!, Game reward = 0
Game Ended!, Game reward = 1080
Game Ended!, Game reward = 80
Game Ended!, Game reward = 1204
Game Ended!, Game reward = 588
Game Ended!, Game reward = 304
Game Ended!, Game reward = 264
Game Ended!, Game reward = 624
Game Ended!, Game reward = 948
Game Ended!, Game reward = 976
Game Ended!, Game reward = 808
Game Ended!, Game reward = 284
Game Ended!, Game reward = 200
Game Ended!, Game reward = 596
Game Ended!, Game reward = 568
Game Ended!, Game reward = 544
Game Ended!, Game reward = 632
Game Ended!, Game reward = 548
Game Ended!, Game reward = 532
Game Ended!, Game reward = 1212
Game Ended!, Game reward = 800
Game Ended!, Game reward = 1288
Game Ended!, Game reward = 644
Game Ended!, Game reward = 948
Game Ended!, Game reward = 1004
Game Ended!, Game reward = 260
Game Ended!, Game reward = 536
Game Ended!, Game reward = 600
Game Ended!, Game reward = 456
Game Ended!, Game reward = 492
Game Ended!, Game reward = 1224
Game Ended!, Game reward = 0
Game Ended!, Game reward = 740
Game Ended!, Game reward = 544
Game Ended!, Game reward = 712
Game Ended!, Game reward = 1120
Game Ended!, Game reward = 504
Game Ended!, Game reward = 452
Game Ended!, Game reward = 136
Game Ended!, Game reward = 312
Game Ended!, Game reward = 460
Game Ended!, Game reward = 1304
Game Ended!, Game reward = 552
Game Ended!, Game reward = 512
Game Ended!, Game reward = 684
Game Ended!, Game reward = 616
Game Ended!, Game reward = 576
Game Ended!, Game reward = 1140
Game Ended!, Game reward = 1248
Game Ended!, Game reward = 544
Game Ended!, Game reward = 264
Game Ended!, Game reward = 0
Game Ended!, Game reward = 584
Game Ended!, Game reward = 1096
Game Ended!, Game reward = 1176
Game Ended!, Game reward = 536
Game Ended!, Game reward = 612
Game Ended!, Game reward = 572
Game Ended!, Game reward = 64
Game Ended!, Game reward = 568
Game Ended!, Game reward = 204
Game Ended!, Game reward = 320
Game Ended!, Game reward = 528
Game Ended!, Game reward = 548
Game Ended!, Game reward = 892
Game Ended!, Game reward = 856
Game Ended!, Game reward = 436
Game Ended!, Game reward = 1360
Game Ended!, Game reward = 1216
Game Ended!, Game reward = 380
Game Ended!, Game reward = 348
Game Ended!, Game reward = 1296
Game Ended!, Game reward = 968
Game Ended!, Game reward = 528
Game Ended!, Game reward = 440
Game Ended!, Game reward = 240
Game Ended!, Game reward = 516
Game Ended!, Game reward = 612
Game Ended!, Game reward = 264
Game Ended!, Game reward = 680
Game Ended!, Game reward = 176
Game Ended!, Game reward = 504
Game Ended!, Game reward = 472
Game Ended!, Game reward = 16
Game Ended!, Game reward = 1516
