Game Ended!, Game reward = 244
Game Ended!, Game reward = 1304
Game Ended!, Game reward = 528
Game Ended!, Game reward = 132
Game Ended!, Game reward = 612
Game Ended!, Game reward = 16
Game Ended!, Game reward = 980
Game Ended!, Game reward = 504
Game Ended!, Game reward = 576
Game Ended!, Game reward = 128
Game Ended!, Game reward = 1188
Game Ended!, Game reward = 288
Game Ended!, Game reward = 348
Game Ended!, Game reward = 772
Game Ended!, Game reward = 520
Game Ended!, Game reward = 0
Game Ended!, Game reward = 280
Game Ended!, Game reward = 1360
Game Ended!, Game reward = 488
Game Ended!, Game reward = 472
Game Ended!, Game reward = 668
Game Ended!, Game reward = 296
Game Ended!, Game reward = 532
Game Ended!, Game reward = 280
Game Ended!, Game reward = 1004
Game Ended!, Game reward = 396
Game Ended!, Game reward = 1016
Game Ended!, Game reward = 996
Game Ended!, Game reward = 588
Game Ended!, Game reward = 588
Game Ended!, Game reward = 160
Game Ended!, Game reward = 1100
Game Ended!, Game reward = 256
Game Ended!, Game reward = 460
Game Ended!, Game reward = 1268
Game Ended!, Game reward = 1432
Game Ended!, Game reward = 996
Game Ended!, Game reward = 1360
Game Ended!, Game reward = 388
Game Ended!, Game reward = 820
Game Ended!, Game reward = 264
Game Ended!, Game reward = 932
Game Ended!, Game reward = 1312
Game Ended!, Game reward = 1080
Game Ended!, Game reward = 636
Game Ended!, Game reward = 520
Game Ended!, Game reward = 224
Game Ended!, Game reward = 556
Game Ended!, Game reward = 580
Game Ended!, Game reward = 448
Game Ended!, Game reward = 656
Game Ended!, Game reward = 452
Game Ended!, Game reward = 1228
Game Ended!, Game reward = 1664
Game Ended!, Game reward = 2088
Game Ended!, Game reward = 540
Game Ended!, Game reward = 652
Game Ended!, Game reward = 656
Game Ended!, Game reward = 964
Game Ended!, Game reward = 1260
Game Ended!, Game reward = 256
Game Ended!, Game reward = 1520
Game Ended!, Game reward = 640
Game Ended!, Game reward = 540
Game Ended!, Game reward = 1108
Game Ended!, Game reward = 1324
Game Ended!, Game reward = 0
Game Ended!, Game reward = 360
Game Ended!, Game reward = 2376
Game Ended!, Game reward = 1308
Game Ended!, Game reward = 364
Game Ended!, Game reward = 960
Game Ended!, Game reward = 136
Game Ended!, Game reward = 1116
Game Ended!, Game reward = 16
Game Ended!, Game reward = 12
Game Ended!, Game reward = 260
Game Ended!, Game reward = 1956
Game Ended!, Game reward = 552
Game Ended!, Game reward = 1712
Game Ended!, Game reward = 436
Game Ended!, Game reward = 540
Game Ended!, Game reward = 968
Game Ended!, Game reward = 728
Game Ended!, Game reward = 756
Game Ended!, Game reward = 1272
Game Ended!, Game reward = 1952
Game Ended!, Game reward = 960
Game Ended!, Game reward = 420
Game Ended!, Game reward = 2816
Game Ended!, Game reward = 524
Game Ended!, Game reward = 1284
Game Ended!, Game reward = 1304
Game Ended!, Game reward = 184
Game Ended!, Game reward = 524
Game Ended!, Game reward = 1156
Game Ended!, Game reward = 152
Game Ended!, Game reward = 1016
Game Ended!, Game reward = 1072
Game Ended!, Game reward = 704
Game Ended!, Game reward = 1420
Game Ended!, Game reward = 740
Game Ended!, Game reward = 1404
Game Ended!, Game reward = 724
Game Ended!, Game reward = 740
Game Ended!, Game reward = 476
Game Ended!, Game reward = 0
Game Ended!, Game reward = 308
Game Ended!, Game reward = 1324
Game Ended!, Game reward = 348
Game Ended!, Game reward = 1012
Game Ended!, Game reward = 128
Game Ended!, Game reward = 1420
Game Ended!, Game reward = 772
Game Ended!, Game reward = 1100
Game Ended!, Game reward = 228
Game Ended!, Game reward = 592
Game Ended!, Game reward = 400
Game Ended!, Game reward = 292
Game Ended!, Game reward = 20
Game Ended!, Game reward = 576
Game Ended!, Game reward = 540
Game Ended!, Game reward = 628
Game Ended!, Game reward = 596
Game Ended!, Game reward = 592
Game Ended!, Game reward = 292
Game Ended!, Game reward = 1116
Game Ended!, Game reward = 464
Game Ended!, Game reward = 580
Game Ended!, Game reward = 4
Game Ended!, Game reward = 596
Game Ended!, Game reward = 4
Game Ended!, Game reward = 132
Game Ended!, Game reward = 228
Game Ended!, Game reward = 4
Game Ended!, Game reward = 1044
Game Ended!, Game reward = 148
Game Ended!, Game reward = 584
Game Ended!, Game reward = 1252
Game Ended!, Game reward = 1040
Game Ended!, Game reward = 1144
Game Ended!, Game reward = 12
Game Ended!, Game reward = 1312
Game Ended!, Game reward = 900
Game Ended!, Game reward = 760
Game Ended!, Game reward = 1116
Game Ended!, Game reward = 988
Game Ended!, Game reward = 972
Game Ended!, Game reward = 0
Game Ended!, Game reward = 284
Game Ended!, Game reward = 680
Game Ended!, Game reward = 632
Game Ended!, Game reward = 840
Game Ended!, Game reward = 500
Game Ended!, Game reward = 212
Game Ended!, Game reward = 4
Game Ended!, Game reward = 1272
Game Ended!, Game reward = 384
Game Ended!, Game reward = 1264
Game Ended!, Game reward = 0
Game Ended!, Game reward = 660
Game Ended!, Game reward = 1196
Game Ended!, Game reward = 624
Game Ended!, Game reward = 1168
Game Ended!, Game reward = 560
Game Ended!, Game reward = 0
Game Ended!, Game reward = 1344
Game Ended!, Game reward = 448
Game Ended!, Game reward = 664
Game Ended!, Game reward = 1192
Game Ended!, Game reward = 652
Game Ended!, Game reward = 1852
Game Ended!, Game reward = 532
Game Ended!, Game reward = 228
Game Ended!, Game reward = 1288
Game Ended!, Game reward = 644
Game Ended!, Game reward = 1316
Game Ended!, Game reward = 1056
Game Ended!, Game reward = 1048
Game Ended!, Game reward = 944
Game Ended!, Game reward = 588
Game Ended!, Game reward = 700
Game Ended!, Game reward = 1392
Game Ended!, Game reward = 1336
Game Ended!, Game reward = 1244
Game Ended!, Game reward = 1016
Game Ended!, Game reward = 272
Game Ended!, Game reward = 1344
Game Ended!, Game reward = 1608
Game Ended!, Game reward = 2324
Game Ended!, Game reward = 212
Game Ended!, Game reward = 296
Game Ended!, Game reward = 560
Game Ended!, Game reward = 68
Game Ended!, Game reward = 52
Game Ended!, Game reward = 1276
Game Ended!, Game reward = 496
Game Ended!, Game reward = 2020
Game Ended!, Game reward = 1408
Game Ended!, Game reward = 1092
Game Ended!, Game reward = 1220
Game Ended!, Game reward = 1112
Game Ended!, Game reward = 992
Game Ended!, Game reward = 4
Game Ended!, Game reward = 252
Game Ended!, Game reward = 4
Game Ended!, Game reward = 960
Game Ended!, Game reward = 1336
Game Ended!, Game reward = 952
Game Ended!, Game reward = 2316
Game Ended!, Game reward = 1228
Game Ended!, Game reward = 320
Game Ended!, Game reward = 836
Game Ended!, Game reward = 480
Game Ended!, Game reward = 1328
Game Ended!, Game reward = 396
Game Ended!, Game reward = 1308
Game Ended!, Game reward = 500
Game Ended!, Game reward = 1352
Game Ended!, Game reward = 1032
Game Ended!, Game reward = 448
Game Ended!, Game reward = 148
Game Ended!, Game reward = 604
Game Ended!, Game reward = 484
Game Ended!, Game reward = 440
Game Ended!, Game reward = 444
Game Ended!, Game reward = 696
Game Ended!, Game reward = 388
Game Ended!, Game reward = 1112
Game Ended!, Game reward = 964
Game Ended!, Game reward = 1368
Game Ended!, Game reward = 1212
Game Ended!, Game reward = 1100
Game Ended!, Game reward = 1176
Game Ended!, Game reward = 1016
Game Ended!, Game reward = 2220
Game Ended!, Game reward = 1288
Game Ended!, Game reward = 360
Game Ended!, Game reward = 1900
Game Ended!, Game reward = 1584
Game Ended!, Game reward = 644
Game Ended!, Game reward = 1312
Game Ended!, Game reward = 704
Game Ended!, Game reward = 640
Game Ended!, Game reward = 1072
Game Ended!, Game reward = 1652
Game Ended!, Game reward = 596
Game Ended!, Game reward = 332
Game Ended!, Game reward = 0
Game Ended!, Game reward = 1284
Game Ended!, Game reward = 388
Game Ended!, Game reward = 1116
Game Ended!, Game reward = 16
Game Ended!, Game reward = 836
Game Ended!, Game reward = 1248
Game Ended!, Game reward = 1176
Game Ended!, Game reward = 400
Game Ended!, Game reward = 1036
Game Ended!, Game reward = 904
Game Ended!, Game reward = 1024
Game Ended!, Game reward = 952
Game Ended!, Game reward = 0
Game Ended!, Game reward = 424
Game Ended!, Game reward = 1300
Game Ended!, Game reward = 1532
Game Ended!, Game reward = 1416
Game Ended!, Game reward = 2148
Game Ended!, Game reward = 528
Game Ended!, Game reward = 188
Game Ended!, Game reward = 0
Game Ended!, Game reward = 0
Game Ended!, Game reward = 1004
Game Ended!, Game reward = 592
Game Ended!, Game reward = 636
Game Ended!, Game reward = 928
Game Ended!, Game reward = 228
Game Ended!, Game reward = 4
Game Ended!, Game reward = 800
Game Ended!, Game reward = 836
Game Ended!, Game reward = 564
Game Ended!, Game reward = 640
Game Ended!, Game reward = 4
Game Ended!, Game reward = 864
Game Ended!, Game reward = 556
Game Ended!, Game reward = 400
Game Ended!, Game reward = 312
Game Ended!, Game reward = 576
Game Ended!, Game reward = 632
Game Ended!, Game reward = 144
Game Ended!, Game reward = 852
Game Ended!, Game reward = 0
Game Ended!, Game reward = 520
Game Ended!, Game reward = 1000
Game Ended!, Game reward = 640
Game Ended!, Game reward = 832
Game Ended!, Game reward = 1280
Game Ended!, Game reward = 628
Game Ended!, Game reward = 1260
Game Ended!, Game reward = 1004
Game Ended!, Game reward = 1196
Game Ended!, Game reward = 1120
Game Ended!, Game reward = 1268
Game Ended!, Game reward = 1112
Game Ended!, Game reward = 1080
Game Ended!, Game reward = 48
Game Ended!, Game reward = 628
Game Ended!, Game reward = 432
Game Ended!, Game reward = 848
Game Ended!, Game reward = 1304
Game Ended!, Game reward = 1016
Game Ended!, Game reward = 1372
Game Ended!, Game reward = 712
Game Ended!, Game reward = 1200
Game Ended!, Game reward = 1148
Game Ended!, Game reward = 632
Game Ended!, Game reward = 640
Game Ended!, Game reward = 472
Game Ended!, Game reward = 1092
Game Ended!, Game reward = 592
Game Ended!, Game reward = 596
Game Ended!, Game reward = 784
Game Ended!, Game reward = 584
Game Ended!, Game reward = 832
Game Ended!, Game reward = 624
Game Ended!, Game reward = 4
Game Ended!, Game reward = 996
Game Ended!, Game reward = 524
Game Ended!, Game reward = 508
Game Ended!, Game reward = 984
Game Ended!, Game reward = 1248
Game Ended!, Game reward = 1012
Game Ended!, Game reward = 840
Game Ended!, Game reward = 1268
Game Ended!, Game reward = 1260
Game Ended!, Game reward = 912
Game Ended!, Game reward = 1120
Game Ended!, Game reward = 2328
Game Ended!, Game reward = 1356
Game Ended!, Game reward = 1412
Game Ended!, Game reward = 272
Game Ended!, Game reward = 1064
Game Ended!, Game reward = 940
Game Ended!, Game reward = 1316
Game Ended!, Game reward = 760
Game Ended!, Game reward = 800
Game Ended!, Game reward = 1556
Game Ended!, Game reward = 468
Game Ended!, Game reward = 576
Game Ended!, Game reward = 44
Game Ended!, Game reward = 1096
Game Ended!, Game reward = 392
Game Ended!, Game reward = 328
Game Ended!, Game reward = 1984
Game Ended!, Game reward = 988
Game Ended!, Game reward = 996
Game Ended!, Game reward = 296
Game Ended!, Game reward = 1304
Game Ended!, Game reward = 528
Game Ended!, Game reward = 1204
Game Ended!, Game reward = 0
Game Ended!, Game reward = 108
Game Ended!, Game reward = 1308
Game Ended!, Game reward = 1288
Game Ended!, Game reward = 592
Game Ended!, Game reward = 704
Game Ended!, Game reward = 1076
Game Ended!, Game reward = 1336
Game Ended!, Game reward = 2320
Game Ended!, Game reward = 1740
Game Ended!, Game reward = 560
Game Ended!, Game reward = 824
Game Ended!, Game reward = 1300
Game Ended!, Game reward = 1216
Game Ended!, Game reward = 212
Game Ended!, Game reward = 992
Game Ended!, Game reward = 976
Game Ended!, Game reward = 928
Game Ended!, Game reward = 948
Game Ended!, Game reward = 912
Game Ended!, Game reward = 664
Game Ended!, Game reward = 0
Game Ended!, Game reward = 508
Game Ended!, Game reward = 644
Game Ended!, Game reward = 1192
Game Ended!, Game reward = 384
Game Ended!, Game reward = 632
Game Ended!, Game reward = 1132
Game Ended!, Game reward = 1356
Game Ended!, Game reward = 716
Game Ended!, Game reward = 536
Game Ended!, Game reward = 560
Game Ended!, Game reward = 4
Game Ended!, Game reward = 552
Game Ended!, Game reward = 996
Game Ended!, Game reward = 1280
Game Ended!, Game reward = 448
Game Ended!, Game reward = 576
Game Ended!, Game reward = 592
Game Ended!, Game reward = 620
Game Ended!, Game reward = 544
Game Ended!, Game reward = 672
Game Ended!, Game reward = 688
Game Ended!, Game reward = 516
Game Ended!, Game reward = 720
Game Ended!, Game reward = 1164
Game Ended!, Game reward = 972
Game Ended!, Game reward = 1292
Game Ended!, Game reward = 456
Game Ended!, Game reward = 1324
Game Ended!, Game reward = 2396
Game Ended!, Game reward = 1392
Game Ended!, Game reward = 2728
Game Ended!, Game reward = 20
Game Ended!, Game reward = 1952
Game Ended!, Game reward = 332
Game Ended!, Game reward = 356
Game Ended!, Game reward = 592
Game Ended!, Game reward = 1332
Game Ended!, Game reward = 664
Game Ended!, Game reward = 788
Game Ended!, Game reward = 728
Game Ended!, Game reward = 552
Game Ended!, Game reward = 140
Game Ended!, Game reward = 92
Game Ended!, Game reward = 1008
Game Ended!, Game reward = 960
Game Ended!, Game reward = 0
Game Ended!, Game reward = 940
Game Ended!, Game reward = 1168
Game Ended!, Game reward = 416
Game Ended!, Game reward = 404
Game Ended!, Game reward = 368
Game Ended!, Game reward = 564
Game Ended!, Game reward = 620
Game Ended!, Game reward = 272
Game Ended!, Game reward = 952
Game Ended!, Game reward = 724
Game Ended!, Game reward = 716
Game Ended!, Game reward = 672
Game Ended!, Game reward = 564
Game Ended!, Game reward = 704
Game Ended!, Game reward = 1228
Game Ended!, Game reward = 76
Game Ended!, Game reward = 1120
Game Ended!, Game reward = 1196
Game Ended!, Game reward = 836
Game Ended!, Game reward = 4
Game Ended!, Game reward = 572
Game Ended!, Game reward = 2316
Game Ended!, Game reward = 0
Game Ended!, Game reward = 528
Game Ended!, Game reward = 248
Game Ended!, Game reward = 812
Game Ended!, Game reward = 1404
Game Ended!, Game reward = 1268
Game Ended!, Game reward = 1124
Game Ended!, Game reward = 508
Game Ended!, Game reward = 1892
Game Ended!, Game reward = 1220
Game Ended!, Game reward = 260
Game Ended!, Game reward = 564
Game Ended!, Game reward = 1344
Game Ended!, Game reward = 604
Game Ended!, Game reward = 984
Game Ended!, Game reward = 2088
Game Ended!, Game reward = 1040
Game Ended!, Game reward = 108
Game Ended!, Game reward = 644
Game Ended!, Game reward = 684
Game Ended!, Game reward = 1304
Game Ended!, Game reward = 1280
Game Ended!, Game reward = 36
Game Ended!, Game reward = 532
Game Ended!, Game reward = 792
Game Ended!, Game reward = 884
Game Ended!, Game reward = 508
Game Ended!, Game reward = 616
Game Ended!, Game reward = 872
Game Ended!, Game reward = 372
Game Ended!, Game reward = 1220
Game Ended!, Game reward = 964
Game Ended!, Game reward = 1540
Game Ended!, Game reward = 1300
Game Ended!, Game reward = 0
Game Ended!, Game reward = 712
Game Ended!, Game reward = 0
Game Ended!, Game reward = 1208
Game Ended!, Game reward = 432
Game Ended!, Game reward = 1236
Game Ended!, Game reward = 820
Game Ended!, Game reward = 392
Game Ended!, Game reward = 536
Game Ended!, Game reward = 1160
Game Ended!, Game reward = 2132
Game Ended!, Game reward = 1316
Game Ended!, Game reward = 1140
Game Ended!, Game reward = 164
Game Ended!, Game reward = 548
Game Ended!, Game reward = 1144
Game Ended!, Game reward = 568
Game Ended!, Game reward = 1392
Game Ended!, Game reward = 64
Game Ended!, Game reward = 844
